paper,paper_short,venue,year,table,method,proposed,modality,metric_type,alignment,dataset,sequence,sequence_norm,metric,unit,value,status,note
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),agg_translation,agg_translation,MRE,deg/m,0.16,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),agg_rotation,agg_rotation,MRE,deg/m,0.048,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),agg_flip,agg_flip,MRE,deg/m,0.23,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),agg_walk,agg_walk,MRE,deg/m,0.23,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),hdr_circle,hdr_circle,MRE,deg/m,0.1,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),hdr_slow,hdr_slow,MRE,deg/m,0.38,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),hdr_tran_rota,hdr_tran_rota,MRE,deg/m,0.3,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),hdr_agg,hdr_agg,MRE,deg/m,0.16,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),dark_normal,dark_normal,MRE,deg/m,0.12,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO,no,Stereo E+I,metric,"SE3, full",HKU (stereo),average,average,MRE,deg/m,0.19,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),agg_translation,agg_translation,MRE,deg/m,0.16,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),agg_rotation,agg_rotation,MRE,deg/m,0.045,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),agg_flip,agg_flip,MRE,deg/m,0.23,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),agg_walk,agg_walk,MRE,deg/m,0.23,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),hdr_circle,hdr_circle,MRE,deg/m,0.099,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),hdr_slow,hdr_slow,MRE,deg/m,0.39,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),hdr_tran_rota,hdr_tran_rota,MRE,deg/m,0.31,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),hdr_agg,hdr_agg,MRE,deg/m,0.14,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),dark_normal,dark_normal,MRE,deg/m,0.12,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESIO+,no,Stereo E+I,metric,"SE3, full",HKU (stereo),average,average,MRE,deg/m,0.19,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),agg_translation,agg_translation,MRE,deg/m,0.016,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),agg_rotation,agg_rotation,MRE,deg/m,0.015,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),agg_flip,agg_flip,MRE,deg/m,0.12,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),agg_walk,agg_walk,MRE,deg/m,0.026,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),hdr_circle,hdr_circle,MRE,deg/m,0.035,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),hdr_slow,hdr_slow,MRE,deg/m,0.028,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),hdr_tran_rota,hdr_tran_rota,MRE,deg/m,0.018,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),hdr_agg,hdr_agg,MRE,deg/m,0.021,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),dark_normal,dark_normal,MRE,deg/m,0.015,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,I,ESVIO,yes,Stereo E+F+I,metric,"SE3, full",HKU (stereo),average,average,MRE,deg/m,0.033,ok,Mean rotation error column of ESVIO Table I.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,corner_slow,corner_slow,MPE,%,1.49,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,robot_normal,robot_normal,MPE,%,0.73,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,robot_fast,robot_fast,MPE,%,0.71,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,desk_normal,desk_normal,MPE,%,0.46,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,desk_fast,desk_fast,MPE,%,0.31,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,sofa_normal,sofa_normal,MPE,%,0.15,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,sofa_fast,sofa_fast,MPE,%,0.21,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,mountain_normal,mountain_normal,MPE,%,0.35,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,mountain_fast,mountain_fast,MPE,%,2.11,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,hdr_normal,hdr_normal,MPE,%,0.64,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,hdr_fast,hdr_fast,MPE,%,0.22,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,corridors_dolly,corridors_dolly,MPE,%,1.03,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,corridors_walk,corridors_walk,MPE,%,1.32,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,school_dolly,school_dolly,MPE,%,0.73,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,school_scooter,school_scooter,MPE,%,0.7,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,units_dolly,units_dolly,MPE,%,7.64,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ORB-SLAM3,no,Stereo F+I,metric,"SE3, full",VECtor,units_scooter,units_scooter,MPE,%,6.22,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,corner_slow,corner_slow,MPE,%,1.61,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,robot_normal,robot_normal,MPE,%,0.58,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,robot_fast,robot_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,desk_normal,desk_normal,MPE,%,0.47,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,desk_fast,desk_fast,MPE,%,0.32,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,sofa_normal,sofa_normal,MPE,%,0.13,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,sofa_fast,sofa_fast,MPE,%,0.57,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,mountain_normal,mountain_normal,MPE,%,4.05,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,mountain_fast,mountain_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,hdr_normal,hdr_normal,MPE,%,1.27,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,hdr_fast,hdr_fast,MPE,%,0.3,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,corridors_dolly,corridors_dolly,MPE,%,1.88,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,corridors_walk,corridors_walk,MPE,%,0.5,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,school_dolly,school_dolly,MPE,%,1.42,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,school_scooter,school_scooter,MPE,%,0.52,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,units_dolly,units_dolly,MPE,%,4.39,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,VINS-Fusion,no,Stereo F+I,metric,"SE3, full",VECtor,units_scooter,units_scooter,MPE,%,4.92,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,corner_slow,corner_slow,MPE,%,4.33,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,robot_normal,robot_normal,MPE,%,3.25,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,robot_fast,robot_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,desk_normal,desk_normal,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,desk_fast,desk_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,sofa_normal,sofa_normal,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,sofa_fast,sofa_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,mountain_normal,mountain_normal,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,mountain_fast,mountain_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,hdr_normal,hdr_normal,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,hdr_fast,hdr_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,corridors_dolly,corridors_dolly,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,corridors_walk,corridors_walk,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,school_dolly,school_dolly,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,school_scooter,school_scooter,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,units_dolly,units_dolly,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,EVO,no,E,up-to-scale,"SE3, full",VECtor,units_scooter,units_scooter,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,corner_slow,corner_slow,MPE,%,4.83,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,robot_normal,robot_normal,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,robot_fast,robot_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,desk_normal,desk_normal,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,desk_fast,desk_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,sofa_normal,sofa_normal,MPE,%,1.77,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,sofa_fast,sofa_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,mountain_normal,mountain_normal,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,mountain_fast,mountain_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,hdr_normal,hdr_normal,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,hdr_fast,hdr_fast,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,corridors_dolly,corridors_dolly,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,corridors_walk,corridors_walk,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,school_dolly,school_dolly,MPE,%,10.87,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,school_scooter,school_scooter,MPE,%,9.21,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,units_dolly,units_dolly,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,ESVO,no,Stereo E,metric,"SE3, full",VECtor,units_scooter,units_scooter,MPE,%,,failed,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,Ultimate-SLAM,no,E+F+I,metric,"SE3, full",VECtor,corner_slow,corner_slow,MPE,%,4.83,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,Ultimate-SLAM,no,E+F+I,metric,"SE3, full",VECtor,robot_normal,robot_normal,MPE,%,1.18,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,Ultimate-SLAM,no,E+F+I,metric,"SE3, full",VECtor,robot_fast,robot_fast,MPE,%,1.65,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,Ultimate-SLAM,no,E+F+I,metric,"SE3, full",VECtor,desk_normal,desk_normal,MPE,%,2.24,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,Ultimate-SLAM,no,E+F+I,metric,"SE3, full",VECtor,desk_fast,desk_fast,MPE,%,1.08,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,Ultimate-SLAM,no,E+F+I,metric,"SE3, full",VECtor,sofa_normal,sofa_normal,MPE,%,5.74,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,Ultimate-SLAM,no,E+F+I,metric,"SE3, full",VECtor,sofa_fast,sofa_fast,MPE,%,2.54,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,Ultimate-SLAM,no,E+F+I,metric,"SE3, full",VECtor,mountain_normal,mountain_normal,MPE,%,3.64,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
ESVIO,ESVIO,RAL,2023,II,Ultimate-SLAM,no,E+F+I,metric,"SE3, full",VECtor,mountain_fast,mountain_fast,MPE,%,4.13,ok,First VECtor results for a stereo event-inertial method. ESVIO best on large-scale; ORB-SLAM3 slightly better on a few small-scale normal seqs.
